ea,kind,original,demangled,alias
916640,plt_thunk,._ZN7TClient15sendBoardModifyEiiiiiPi,"TClient::sendBoardModify(int,int,int,int,int,int *)",plt_TClient_sendBoardModify_int_int_int_int_int_int
916656,plt_thunk,._ZN13TServerPlayer11attachToNPCEP10TServerNPC,TServerPlayer::attachToNPC(TServerNPC *),plt_TServerPlayer_attachToNPC_TServerNPC
916672,plt_thunk,._ZN8TTexture10getTextureEv,TTexture::getTexture(void),plt_TTexture_getTexture_void
916688,plt_thunk,._ZN6CyaInt10AddSessionEPNS_6CYASSLE,CyaInt::AddSession(CyaInt::CYASSL *),plt_CyaInt_AddSession_CyaInt_CYASSL
916720,plt_thunk,._ZN15TResourceObject16unlinkZipContentEv,TResourceObject::unlinkZipContent(void),plt_TResourceObject_unlinkZipContent_void
916736,plt_thunk,._ZN11TStringList5ClearEv,TStringList::Clear(void),plt_TStringList_Clear_void
916752,plt_thunk,._ZN9THTMLPage16allocateTabStopsEi,THTMLPage::allocateTabStops(int),plt_THTMLPage_allocateTabStops_int
916768,plt_thunk,._ZN11TGaniObject17ganiTransparentOnEii,"TGaniObject::ganiTransparentOn(int,int)",plt_TGaniObject_ganiTransparentOn_int_int
916784,plt_thunk,._ZN9THTMLPage14moveLeftMarginEi,THTMLPage::moveLeftMargin(int),plt_THTMLPage_moveLeftMargin_int
916800,plt_thunk,._ZN11TGaniObject16getGaniOldSpriteEv,TGaniObject::getGaniOldSprite(void),plt_TGaniObject_getGaniOldSprite_void
916832,plt_thunk,._ZN14TScriptMachine16makeVarAndMemberERK7TStringPP9TGraalVarPS0_,"TScriptMachine::makeVarAndMember(TString const&,TGraalVar **,TString*)",plt_TScriptMachine_makeVarAndMember_TString_const_TGraalVar_TString
916848,plt_thunk,._ZN7TBitmap9setFormatENS_12BitmapFormatE,TBitmap::setFormat(TBitmap::BitmapFormat),plt_TBitmap_setFormat_TBitmap_BitmapFormat
916864,plt_thunk,._ZN12TServerCarryD2Ev,TServerCarry::~TServerCarry(),plt_TServerCarry_TServerCarry
916880,plt_thunk,._ZN15TPixelOperation7drawAddEPhiiiiiiPKhiiiiPK8TPalette,"TPixelOperation::drawAdd(uchar *,int,int,int,int,int,int,uchar const*,int,int,int,int,TPalette const*)",plt_TPixelOperation_drawAdd_uchar_int_int_int_int_int_int_uchar_const_int_int_int_int_TPalette_const
916912,plt_thunk,._ZN9THTMLPage17allocateAlignmentEv,THTMLPage::allocateAlignment(void),plt_THTMLPage_allocateAlignment_void
916928,plt_thunk,._ZN7TRegion12addRectangleERK15TFloatRectangle,TRegion::addRectangle(TFloatRectangle const&),plt_TRegion_addRectangle_TFloatRectangle_const
916944,plt_thunk,._Z11Arc4ProcessP4Arc4PhPKhj,"Arc4Process(Arc4 *,uchar *,uchar const*,uint)",plt_Arc4Process_Arc4_uchar_uchar_const_uint
916960,plt_thunk,._ZN6CyaInt12ValidateDateEPKhhi,"CyaInt::ValidateDate(uchar const*,uchar,int)",plt_CyaInt_ValidateDate_uchar_const_uchar_int
916976,plt_thunk,._Z6getMapRK7TStringb,"getMap(TString const&,bool)",plt_getMap_TString_const_bool
916992,plt_thunk,._ZN10GuiControl10renderTextEP17GuiControlProfileRK6TPointRK7TStringRK6ColorI,"GuiControl::renderText(GuiControlProfile *,TPoint const&,TString const&,ColorI const&)",plt_GuiControl_renderText_GuiControlProfile_TPoint_const_TString_const_ColorI_const
917008,plt_thunk,._ZN15TPixelOperation13drawFontImageEPhiiiiiiPKhiiiiiRK6ColorIbS5_,"TPixelOperation::drawFontImage(uchar *,int,int,int,int,int,int,uchar const*,int,int,int,int,int,ColorI const&,bool,ColorI const&)",plt_TPixelOperation_drawFontImage_uchar_int_int_int_int_int_int_uchar_const_int_int_int_int_int_ColorI_const_bool_ColorI_const
917024,plt_thunk,._ZN7TPlayer12doNPCActionsEb,TPlayer::doNPCActions(bool),plt_TPlayer_doNPCActions_bool
917040,plt_thunk,._ZN12TServerLevel20animateFlyingObjectsEv,TServerLevel::animateFlyingObjects(void),plt_TServerLevel_animateFlyingObjects_void
917056,plt_thunk,._ZN18TClientEnvironment7loadGuiEb,TClientEnvironment::loadGui(bool),plt_TClientEnvironment_loadGui_bool
917072,plt_thunk,._ZN12TServerLevel13makeExplosionEddiiP13TServerPlayer,"TServerLevel::makeExplosion(double,double,int,int,TServerPlayer *)",plt_TServerLevel_makeExplosion_double_double_int_int_TServerPlayer
917088,plt_thunk,._ZN7TClient21isDownloadingFileTypeERK7TString,TClient::isDownloadingFileType(TString const&),plt_TClient_isDownloadingFileType_TString_const
917120,plt_thunk,._ZN13TServerPlayer9setlocalxEdb,"TServerPlayer::setlocalx(double,bool)",plt_TServerPlayer_setlocalx_double_bool
917136,plt_thunk,._ZNK7TString17compareIgnoreCaseERKS_,TString::compareIgnoreCase(TString const&),plt_TString_compareIgnoreCase_TString_const
917152,plt_thunk,._Z12yajl_lex_lexP12yajl_lexer_tPKhmPmPS2_S3_,"yajl_lex_lex(yajl_lexer_t *,uchar const*,ulong,ulong *,uchar const**,ulong *)",plt_yajl_lex_lex_yajl_lexer_t_uchar_const_ulong_ulong_uchar_const_ulong
917168,plt_thunk,._ZN17TSocketConnection11sendDataUDPEPKviRK7TStringi,"TSocketConnection::sendDataUDP(void const*,int,TString const&,int)",plt_TSocketConnection_sendDataUDP_void_const_int_TString_const_int
917184,plt_thunk,._ZNK7TString5upperEv,TString::upper(void),plt_TString_upper_void
917200,plt_thunk,._ZN17TScriptStackEntry11copyFromVarEP9TGraalVar,TScriptStackEntry::copyFromVar(TGraalVar *),plt_TScriptStackEntry_copyFromVar_TGraalVar
917216,plt_thunk,._ZN9TGraalVar12receiveEventERK7TString12script_eventPS_,"TGraalVar::receiveEvent(TString const&,script_event,TGraalVar*)",plt_TGraalVar_receiveEvent_TString_const_script_event_TGraalVar
917232,plt_thunk,._ZN17TScriptStackEntry16switchTypeObjectEP14TScriptMachineb,"TScriptStackEntry::switchTypeObject(TScriptMachine *,bool)",plt_TScriptStackEntry_switchTypeObject_TScriptMachine_bool
917248,plt_thunk,._ZN12GuiArrayCtrl26setAllowMultipleSelectionsEb,GuiArrayCtrl::setAllowMultipleSelections(bool),plt_GuiArrayCtrl_setAllowMultipleSelections_bool
917264,plt_thunk,._ZN11TEncryption11rsa_decryptERK7TStringS2_,"TEncryption::rsa_decrypt(TString const&,TString const&)",plt_TEncryption_rsa_decrypt_TString_const_TString_const
917296,plt_thunk,._ZN10GuiControl11mouseUnlockEi,GuiControl::mouseUnlock(int),plt_GuiControl_mouseUnlock_int
917312,plt_thunk,._ZN16T2DMatrixManager3popEv,T2DMatrixManager::pop(void),plt_T2DMatrixManager_pop_void
917328,plt_thunk,._ZN14TScriptMachine9subStringEv,TScriptMachine::subString(void),plt_TScriptMachine_subString_void
917344,plt_thunk,._ZN6CyaInt9MakeSSLv3Ev,CyaInt::MakeSSLv3(void),plt_CyaInt_MakeSSLv3_void
917360,plt_thunk,._ZN7TPlayer14getMouseLevelXEv,TPlayer::getMouseLevelX(void),plt_TPlayer_getMouseLevelX_void
917376,plt_thunk,._ZN12TDrawTexture13deleteTextureEv,TDrawTexture::deleteTexture(void),plt_TDrawTexture_deleteTexture_void
917392,plt_thunk,._ZN9THTMLPage12freeTabStopsEv,THTMLPage::freeTabStops(void),plt_THTMLPage_freeTabStops_void
917408,plt_thunk,._ZN5TFont14makeFontBitmapEv,TFont::makeFontBitmap(void),plt_TFont_makeFontBitmap_void
917424,plt_thunk,._Z15jcopy_block_rowPA64_sS0_j,"jcopy_block_row(short (*)[64],short (*)[64],uint)",plt_jcopy_block_row_short_64_short_64_uint
917440,plt_thunk,._ZN6TTiles12isTilesImageERK7TString,TTiles::isTilesImage(TString const&),plt_TTiles_isTilesImage_TString_const
917456,plt_thunk,._Z23jinit_c_main_controllerP20jpeg_compress_structi,"jinit_c_main_controller(jpeg_compress_struct *,int)",plt_jinit_c_main_controller_jpeg_compress_struct_int
917472,plt_thunk,._ZN5TTime12dos2unixtimeEj,TTime::dos2unixtime(uint),plt_TTime_dos2unixtime_uint
917520,plt_thunk,._ZN9GuiCanvas11setCursorONEb,GuiCanvas::setCursorON(bool),plt_GuiCanvas_setCursorON_bool
917536,plt_thunk,._ZN8TShowImg8getLayerEv,TShowImg::getLayer(void),plt_TShowImg_getLayer_void
917552,plt_thunk,._ZN12TCompression16CompressBuf_implEPKviPhj,"TCompression::CompressBuf_impl(void const*,int,uchar *,uint)",plt_TCompression_CompressBuf_impl_void_const_int_uchar_uint
917568,plt_thunk,._ZN12TScriptSpace15checkNeedEventsEv,TScriptSpace::checkNeedEvents(void),plt_TScriptSpace_checkNeedEvents_void
917584,plt_thunk,._ZN15TScriptProperty11setPropertyEP11TPropertiescPvS2_RK7TString,"TScriptProperty::setProperty(TProperties *,char,void *,void *,TString const&)",plt_TScriptProperty_setProperty_TProperties_char_void_void_TString_const
917600,plt_thunk,._ZN9THTMLPage20setHTMLCompatibilityEb,THTMLPage::setHTMLCompatibility(bool),plt_THTMLPage_setHTMLCompatibility_bool
917616,plt_thunk,._ZN5TList11setCapacityEi,TList::setCapacity(int),plt_TList_setCapacity_int
917632,plt_thunk,._ZN14TScriptMachine14tokenizeStringEv,TScriptMachine::tokenizeString(void),plt_TScriptMachine_tokenizeString_void
917648,plt_thunk,._ZN15TIdentification14generateCookieEv,TIdentification::generateCookie(void),plt_TIdentification_generateCookie_void
917664,plt_thunk,._ZNK9T2DMatrix9getYScaleEv,T2DMatrix::getYScale(void),plt_T2DMatrix_getYScale_void
917680,plt_thunk,._ZN12TFontManager11preloadFontERK12TFontOptions,TFontManager::preloadFont(TFontOptions const&),plt_TFontManager_preloadFont_TFontOptions_const
917696,plt_thunk,._ZN11TTilesLayer7gettileEdd,"TTilesLayer::gettile(double,double)",plt_TTilesLayer_gettile_double_double
917728,plt_thunk,._ZN13TServerWeapon20loadScriptEncrypted2EiRK7TStringj,"TServerWeapon::loadScriptEncrypted2(int,TString const&,uint)",plt_TServerWeapon_loadScriptEncrypted2_int_TString_const_uint
917744,plt_thunk,._ZN8TShowImg6setDirEi,TShowImg::setDir(int),plt_TShowImg_setDir_int
917760,plt_thunk,._ZN6CyaInt20mp_unsigned_bin_sizeEPNS_6mp_intE,CyaInt::mp_unsigned_bin_size(CyaInt::mp_int *),plt_CyaInt_mp_unsigned_bin_size_CyaInt_mp_int
917776,plt_thunk,._ZN7TScript20installEventCatchersEP9TGraalVar,TScript::installEventCatchers(TGraalVar *),plt_TScript_installEventCatchers_TGraalVar
917792,plt_thunk,._ZN7TPlayer9touchNPCsEv,TPlayer::touchNPCs(void),plt_TPlayer_touchNPCs_void
917808,plt_thunk,._ZN9GuiCanvas7setHintERK7TStringf,"GuiCanvas::setHint(TString const&,float)",plt_GuiCanvas_setHint_TString_const_float
917824,plt_thunk,._ZN18TClientEnvironment16updateWindowSizeEPvii,"TClientEnvironment::updateWindowSize(void *,int,int)",plt_TClientEnvironment_updateWindowSize_void_int_int
917840,plt_thunk,._ZN7TPlayer14paintOffscreenEiiiii,"TPlayer::paintOffscreen(int,int,int,int,int)",plt_TPlayer_paintOffscreen_int_int_int_int_int
917856,plt_thunk,._ZN7TPlayer5setHPEd,TPlayer::setHP(double),plt_TPlayer_setHP_double
920380,function,_ZN7TSounds11getMusicPosEv,TSounds::getMusicPos(void),TSounds_getMusicPos_void
920444,function,_ZN7TSounds11getMusicLenEv,TSounds::getMusicLen(void),TSounds_getMusicLen_void
920508,function,_ZN7TSounds16updateMidiVolumeEv,TSounds::updateMidiVolume(void),TSounds_updateMidiVolume_void
920752,function,_ZN7TSounds15updateMp3VolumeEv,TSounds::updateMp3Volume(void),TSounds_updateMp3Volume_void
920896,function,_ZN7TSounds17updateRadioVolumeEv,TSounds::updateRadioVolume(void),TSounds_updateRadioVolume_void
921024,function,_ZN12TSoundEffectC1ERK7TString,TSoundEffect::TSoundEffect(TString const&),TSoundEffect_TSoundEffect_TString_const
921160,function,_ZN7TSounds14getSoundEffectERK7TString,TSounds::getSoundEffect(TString const&),TSounds_getSoundEffect_TString_const
921252,function,_ZN7TSounds7stopSFXERK7TString,TSounds::stopSFX(TString const&),TSounds_stopSFX_TString_const
921292,function,_ZN7TSounds12isSFXPlayingERK7TString,TSounds::isSFXPlaying(TString const&),TSounds_isSFXPlaying_TString_const
921352,function,_ZN7TSounds8stopSFXsEbb,"TSounds::stopSFXs(bool,bool)",TSounds_stopSFXs_bool_bool
921524,function,_ZN7TSounds7freeSFXERK7TString,TSounds::freeSFX(TString const&),TSounds_freeSFX_TString_const
921592,function,_ZN7TSounds13freeResourcesEv,TSounds::freeResources(void),TSounds_freeResources_void
921612,function,_ZN7TSounds10initSoundsEv,TSounds::initSounds(void),TSounds_initSounds_void
921696,function,_ZN7TSounds8stopMidiEv,TSounds::stopMidi(void),TSounds_stopMidi_void
921744,function,_ZN7TSounds9stopMusicEv,TSounds::stopMusic(void),TSounds_stopMusic_void
921796,function,_ZN7TSounds10freeSoundsEv,TSounds::freeSounds(void),TSounds_freeSounds_void
921920,function,_ZN7TSounds16getMusicFilenameEv,TSounds::getMusicFilename(void),TSounds_getMusicFilename_void
922016,function,_ZN7TSounds14setMusicVolumeEdd,"TSounds::setMusicVolume(double,double)",TSounds_setMusicVolume_double_double
922460,function,_ZN7TSounds9play_implERK7TStringbbdd,"TSounds::play_impl(TString const&,bool,bool,double,double)",TSounds_play_impl_TString_const_bool_bool_double_double
923784,function,_ZN7TSounds11updateMusicEv,TSounds::updateMusic(void),TSounds_updateMusic_void
923832,function,_ZN7TSounds12getSFXLengthERK7TString,TSounds::getSFXLength(TString const&),TSounds_getSFXLength_TString_const
923888,function,_ZN7TSounds12getsoundfileERK7TString,TSounds::getsoundfile(TString const&),TSounds_getsoundfile_TString_const
924256,function,_ZN7TSounds13onFileUpdatedERK7TString,TSounds::onFileUpdated(TString const&),TSounds_onFileUpdated_TString_const
924524,function,_ZN7TSounds6getpanEd,TSounds::getpan(double),TSounds_getpan_double
924680,function,_ZN7TSounds6getvolEdd,"TSounds::getvol(double,double)",TSounds_getvol_double_double
924944,function,_ZN7TSounds10playsimpleERK7TString,TSounds::playsimple(TString const&),TSounds_playsimple_TString_const
925024,function,_ZN7TSounds10playsimpleERK7TStringd,"TSounds::playsimple(TString const&,double)",TSounds_playsimple_TString_const_double
925108,function,_ZN7TSounds10playsimpleERK7TStringdd,"TSounds::playsimple(TString const&,double,double)",TSounds_playsimple_TString_const_double_double
926340,function,_ZN7TSounds7playabsERK7TStringbdd,"TSounds::playabs(TString const&,bool,double,double)",TSounds_playabs_TString_const_bool_double_double
926352,function,_ZN7TSounds16playsimpleloopedERK7TStringdd,"TSounds::playsimplelooped(TString const&,double,double)",TSounds_playsimplelooped_TString_const_double_double
927172,function,_ZN7TSounds4playERK7TStringdd,"TSounds::play(TString const&,double,double)",TSounds_play_TString_const_double_double
927784,function,_ZN7TSounds13setSoundPitchERK7TStringf,"TSounds::setSoundPitch(TString const&,float)",TSounds_setSoundPitch_TString_const_float
928392,function,_Z22TSounds_initStaticVarsv,TSounds_initStaticVars(void),TSounds_initStaticVars_void
928468,function,_Z28TSounds_initStaticScriptVarsv,TSounds_initStaticScriptVars(void),TSounds_initStaticScriptVars_void
928540,function,_ZN15THashListObject21onResourceFileUpdatedERK7TString,THashListObject::onResourceFileUpdated(TString const&),THashListObject_onResourceFileUpdated_TString_const
928544,function,_ZN15THashListObject23onResourceObjectUpdatedEPvRK7TString,"THashListObject::onResourceObjectUpdated(void *,TString const&)",THashListObject_onResourceObjectUpdated_void_TString_const
928548,function,_ZN12TSoundEffect10hasChannelEv,TSoundEffect::hasChannel(void),TSoundEffect_hasChannel_void
928564,function,_ZN12TSoundEffect9isPlayingEv,TSoundEffect::isPlaying(void),TSoundEffect_isPlaying_void
928572,function,_ZN12TSoundEffect9setVolumeEi,TSoundEffect::setVolume(int),TSoundEffect_setVolume_int
928576,function,_ZN12TSoundEffect6setPanEi,TSoundEffect::setPan(int),TSoundEffect_setPan_int
928580,function,_ZN12TSoundEffect8setPitchEf,TSoundEffect::setPitch(float),TSoundEffect_setPitch_float
928584,function,_ZN12TSoundEffect13set3DPositionERK13T3DFloatPointS2_i,"TSoundEffect::set3DPosition(T3DFloatPoint const&,T3DFloatPoint const&,int)",TSoundEffect_set3DPosition_T3DFloatPoint_const_T3DFloatPoint_const_int
928588,function,_ZN12TSoundEffect9getLengthEv,TSoundEffect::getLength(void),TSoundEffect_getLength_void
928600,function,_ZN16TSoundPlayerJava8stopMidiEv,TSoundPlayerJava::stopMidi(void),TSoundPlayerJava_stopMidi_void
928632,function,_ZN16TSoundPlayerJava20setMusicVolumeAndPanEii,"TSoundPlayerJava::setMusicVolumeAndPan(int,int)",TSoundPlayerJava_setMusicVolumeAndPan_int_int
928664,function,_ZN16TSoundEffectJava12freeResourceEv,TSoundEffectJava::freeResource(void),TSoundEffectJava_freeResource_void
928672,function,_ZN16TSoundEffectJava4loadEv,TSoundEffectJava::load(void),TSoundEffectJava_load_void
928676,function,_ZN16TSoundEffectJava9setVolumeEi,TSoundEffectJava::setVolume(int),TSoundEffectJava_setVolume_int
928684,function,_ZN16TSoundEffectJava6setPanEi,TSoundEffectJava::setPan(int),TSoundEffectJava_setPan_int
928692,function,_ZN16TSoundEffectJava4stopEv,TSoundEffectJava::stop(void),TSoundEffectJava_stop_void
928700,function,_ZN16TSoundEffectJavaD2Ev,TSoundEffectJava::~TSoundEffectJava(),TSoundEffectJava_TSoundEffectJava
928788,function,_ZN16TSoundEffectJavaD0Ev,TSoundEffectJava::~TSoundEffectJava(),TSoundEffectJava_TSoundEffectJava__2
928820,function,_ZN16TSoundPlayerJava4loadEv,TSoundPlayerJava::load(void),TSoundPlayerJava_load_void
928856,function,_ZN16TSoundPlayerJava6unloadEv,TSoundPlayerJava::unload(void),TSoundPlayerJava_unload_void
928904,function,_ZN16TSoundPlayerJava14isMusicPlayingEv,TSoundPlayerJava::isMusicPlaying(void),TSoundPlayerJava_isMusicPlaying_void
929084,function,_ZN16TSoundEffectJava9isPlayingEv,TSoundEffectJava::isPlaying(void),TSoundEffectJava_isPlaying_void
929504,function,_ZN16TSoundPlayerJava9stopMusicEv,TSoundPlayerJava::stopMusic(void),TSoundPlayerJava_stopMusic_void
929640,function,_ZN16TSoundPlayerJava14setMusicVolumeEi,TSoundPlayerJava::setMusicVolume(int),TSoundPlayerJava_setMusicVolume_int
929776,function,_ZN16TSoundPlayerJava9playMusicERK7TStringbi,"TSoundPlayerJava::playMusic(TString const&,bool,int)",TSoundPlayerJava_playMusic_TString_const_bool_int
930256,function,_ZN16TSoundEffectJava4playEv,TSoundEffectJava::play(void),TSoundEffectJava_play_void
930984,function,_ZN16TSoundPlayerJavaC1Ev,TSoundPlayerJava::TSoundPlayerJava(void),TSoundPlayerJava_TSoundPlayerJava_void
931024,function,_ZN16TSoundEffectJavaC1ERK7TString,TSoundEffectJava::TSoundEffectJava(TString const&),TSoundEffectJava_TSoundEffectJava_TString_const
931092,function,_ZN16TSoundPlayerJava17createSoundEffectERK7TString,TSoundPlayerJava::createSoundEffect(TString const&),TSoundPlayerJava_createSoundEffect_TString_const
931140,function,_ZN12TSoundPlayer12canPlayMusicEv,TSoundPlayer::canPlayMusic(void),TSoundPlayer_canPlayMusic_void
931148,function,_ZN12TSoundPlayer9playMusicERK7TStringbi,"TSoundPlayer::playMusic(TString const&,bool,int)",TSoundPlayer_playMusic_TString_const_bool_int
931152,function,_ZN12TSoundPlayer11updateMusicEv,TSoundPlayer::updateMusic(void),TSoundPlayer_updateMusic_void
931156,function,_ZN12TSoundPlayer14isMusicPlayingEv,TSoundPlayer::isMusicPlaying(void),TSoundPlayer_isMusicPlaying_void
931164,function,_ZN12TSoundPlayer9stopMusicEv,TSoundPlayer::stopMusic(void),TSoundPlayer_stopMusic_void
931168,function,_ZN12TSoundPlayer8stopMidiEv,TSoundPlayer::stopMidi(void),TSoundPlayer_stopMidi_void
931172,function,_ZN12TSoundPlayer16getMusicPositionEv,TSoundPlayer::getMusicPosition(void),TSoundPlayer_getMusicPosition_void
931180,function,_ZN12TSoundPlayer14getMusicLengthEv,TSoundPlayer::getMusicLength(void),TSoundPlayer_getMusicLength_void
931188,function,_ZN12TSoundPlayer14setMusicVolumeEi,TSoundPlayer::setMusicVolume(int),TSoundPlayer_setMusicVolume_int
931192,function,_ZN12TSoundPlayer20setMusicVolumeAndPanEii,"TSoundPlayer::setMusicVolumeAndPan(int,int)",TSoundPlayer_setMusicVolumeAndPan_int_int
931196,function,_ZN12TSoundPlayer13setMidiVolumeEi,TSoundPlayer::setMidiVolume(int),TSoundPlayer_setMidiVolume_int
931200,function,_ZN12TSoundPlayer19canPlaySoundEffectsEv,TSoundPlayer::canPlaySoundEffects(void),TSoundPlayer_canPlaySoundEffects_void
931208,function,_ZN12TSoundPlayer17createSoundEffectERK7TString,TSoundPlayer::createSoundEffect(TString const&),TSoundPlayer_createSoundEffect_TString_const
931216,function,_ZN12TSoundPlayer13set3DPositionERK13T3DFloatPointS2_S2_S2_,"TSoundPlayer::set3DPosition(T3DFloatPoint const&,T3DFloatPoint const&,T3DFloatPoint const&,T3DFloatPoint const&)",TSoundPlayer_set3DPosition_T3DFloatPoint_const_T3DFloatPoint_const_T3DFloatPoint_const_T3DFloatPoint_const
931220,function,_ZN16TSoundEffectJava8isLoadedEv,TSoundEffectJava::isLoaded(void),TSoundEffectJava_isLoaded_void
931228,function,_ZN16TSoundEffectJava10hasChannelEv,TSoundEffectJava::hasChannel(void),TSoundEffectJava_hasChannel_void
931236,function,_ZN16TSoundPlayerJava12canPlayMusicEv,TSoundPlayerJava::canPlayMusic(void),TSoundPlayerJava_canPlayMusic_void
931244,function,_ZN16TSoundPlayerJava19canPlaySoundEffectsEv,TSoundPlayerJava::canPlaySoundEffects(void),TSoundPlayerJava_canPlaySoundEffects_void
931252,function,_ZN15THashListObjectD1Ev,THashListObject::~THashListObject(),THashListObject_THashListObject
931272,function,_ZN16TSoundPlayerJavaD2Ev,TSoundPlayerJava::~TSoundPlayerJava(),TSoundPlayerJava_TSoundPlayerJava
931292,function,_ZN15THashListObjectD0Ev,THashListObject::~THashListObject(),THashListObject_THashListObject__2
931340,function,_ZN16TSoundPlayerJavaD0Ev,TSoundPlayerJava::~TSoundPlayerJava(),TSoundPlayerJava_TSoundPlayerJava__2
931388,function,_ZN7_JNIEnv23CallStaticBooleanMethodEP7_jclassP10_jmethodIDz,"_JNIEnv::CallStaticBooleanMethod(_jclass *,_jmethodID *,...)",JNIEnv_CallStaticBooleanMethod_jclass_jmethodID
931528,function,_ZN7_JNIEnv20CallStaticVoidMethodEP7_jclassP10_jmethodIDz,"_JNIEnv::CallStaticVoidMethod(_jclass *,_jmethodID *,...)",JNIEnv_CallStaticVoidMethod_jclass_jmethodID
931680,function,_ZN16TTranslationFile14getTranslationERK7TString,TTranslationFile::getTranslation(TString const&),TTranslationFile_getTranslation_TString_const
931772,function,_ZN9TLanguage14getTranslationERK7TString,TLanguage::getTranslation(TString const&),TLanguage_getTranslation_TString_const
931976,function,_Z12findLanguageRK7TString,findLanguage(TString const&),findLanguage_TString_const
932132,function,_Z21gettextpo_setLanguagePKc,gettextpo_setLanguage(char const*),gettextpo_setLanguage_char_const
932276,function,_Z21gettextpo_getLanguagev,gettextpo_getLanguage(void),gettextpo_getLanguage_void
932316,function,_Z13gettextpo_getPKc,gettextpo_get(char const*),gettextpo_get_char_const
932600,function,_Z13gettextpo_getRK7TString,gettextpo_get(TString const&),gettextpo_get_TString_const
932800,function,_Z24gettextpo_initStaticVarsv,gettextpo_initStaticVars(void),gettextpo_initStaticVars_void
